用户ID,首次购买时间,首次购买年月,注册年月,安装年月,渠道
12578.0,2010-09-22 11:19:00,2010-09-01 00:00:00,2010-08-01 00:00:00,2009-12-01 00:00:00,抖音
12579.0,2011-09-22 17:15:00,2011-09-01 00:00:00,2011-08-01 00:00:00,2009-12-01 00:00:00,微信
12580.0,2010-05-12 11:45:00,2010-05-01 00:00:00,2010-05-01 00:00:00,2009-12-01 00:00:00,微信
12581.0,2011-10-31 08:56:00,2011-10-01 00:00:00,2010-10-01 00:00:00,2010-02-01 00:00:00,百度
12582.0,2010-05-11 09:55:00,2010-05-01 00:00:00,2010-05-01 00:00:00,2010-01-01 00:00:00,百度
12583.0,2009-12-06 11:57:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12584.0,2011-03-04 15:15:00,2011-03-01 00:00:00,2010-06-01 00:00:00,2010-05-01 00:00:00,抖音
12585.0,2010-12-23 12:58:00,2010-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12586.0,2009-12-16 13:15:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12587.0,2011-12-02 12:47:00,2011-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12588.0,2010-04-21 12:22:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12589.0,2010-01-19 12:26:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12590.0,2011-05-12 14:46:00,2011-05-01 00:00:00,2010-06-01 00:00:00,2010-06-01 00:00:00,百度
12591.0,2010-10-27 10:42:00,2010-10-01 00:00:00,2010-10-01 00:00:00,2010-02-01 00:00:00,抖音
12592.0,2010-07-08 14:06:00,2010-07-01 00:00:00,2010-07-01 00:00:00,2010-06-01 00:00:00,百度
12593.0,2011-05-05 09:29:00,2011-05-01 00:00:00,2011-05-01 00:00:00,2010-07-01 00:00:00,百度
12594.0,2010-03-03 13:51:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12595.0,2010-07-23 09:10:00,2010-07-01 00:00:00,2010-06-01 00:00:00,2010-05-01 00:00:00,百度
12596.0,2011-04-11 13:22:00,2011-04-01 00:00:00,2011-02-01 00:00:00,2010-03-01 00:00:00,微信
12597.0,2011-03-16 14:00:00,2011-03-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
12598.0,2010-03-01 09:58:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
12599.0,2010-05-11 10:42:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
12600.0,2009-12-07 13:37:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12601.0,2010-10-31 10:57:00,2010-10-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12602.0,2011-10-12 11:22:00,2011-10-01 00:00:00,2011-05-01 00:00:00,2011-03-01 00:00:00,微信
12603.0,2011-11-18 10:42:00,2011-11-01 00:00:00,2011-03-01 00:00:00,2010-01-01 00:00:00,百度
12604.0,2011-03-23 12:06:00,2011-03-01 00:00:00,2010-10-01 00:00:00,2010-10-01 00:00:00,微信
12605.0,2010-09-07 14:21:00,2010-09-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12606.0,2010-01-26 16:23:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
12607.0,2011-10-10 16:06:00,2011-10-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
12608.0,2010-10-31 10:49:00,2010-10-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,微信
12609.0,2009-12-20 13:30:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12610.0,2011-08-05 13:52:00,2011-08-01 00:00:00,2010-10-01 00:00:00,2009-12-01 00:00:00,百度
12611.0,2011-10-18 13:12:00,2011-10-01 00:00:00,2011-06-01 00:00:00,2011-01-01 00:00:00,抖音
12612.0,2011-09-26 15:35:00,2011-09-01 00:00:00,2011-08-01 00:00:00,2010-01-01 00:00:00,微信
12613.0,2009-12-14 13:10:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12614.0,2011-03-07 10:22:00,2011-03-01 00:00:00,2010-12-01 00:00:00,2010-05-01 00:00:00,微信
12615.0,2010-03-18 14:09:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12616.0,2010-11-16 11:38:00,2010-11-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,微信
12617.0,2011-11-10 14:39:00,2011-11-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
12618.0,2011-11-18 11:10:00,2011-11-01 00:00:00,2010-05-01 00:00:00,2009-12-01 00:00:00,微信
12619.0,2010-05-28 12:52:00,2010-05-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,微信
12620.0,2011-05-19 12:10:00,2011-05-01 00:00:00,2010-07-01 00:00:00,2009-12-01 00:00:00,微信
12621.0,2010-02-09 12:01:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
12622.0,2011-04-21 16:39:00,2011-04-01 00:00:00,2010-06-01 00:00:00,2009-12-01 00:00:00,百度
12623.0,2010-01-12 11:45:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
12624.0,2011-06-15 12:34:00,2011-06-01 00:00:00,2011-06-01 00:00:00,2010-11-01 00:00:00,百度
12625.0,2010-04-22 11:33:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
12626.0,2011-01-17 11:01:00,2011-01-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,抖音
12627.0,2011-07-22 13:59:00,2011-07-01 00:00:00,2011-06-01 00:00:00,2009-12-01 00:00:00,抖音
12628.0,2011-10-06 09:28:00,2011-10-01 00:00:00,2011-02-01 00:00:00,2010-03-01 00:00:00,抖音
12629.0,2010-10-12 16:40:00,2010-10-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,百度
12630.0,2011-10-27 10:41:00,2011-10-01 00:00:00,2011-04-01 00:00:00,2010-06-01 00:00:00,微信
12631.0,2010-01-15 14:50:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
12632.0,2010-05-24 09:07:00,2010-05-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
12633.0,2010-07-02 11:44:00,2010-07-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,抖音
12634.0,2010-06-09 15:41:00,2010-06-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12635.0,2010-09-09 10:50:00,2010-09-01 00:00:00,2010-07-01 00:00:00,2010-05-01 00:00:00,百度
12636.0,2009-12-01 09:55:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12637.0,2010-06-14 13:36:00,2010-06-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
12638.0,2010-03-10 10:30:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
12639.0,2010-03-22 09:05:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,百度
12640.0,2011-09-19 12:01:00,2011-09-01 00:00:00,2010-08-01 00:00:00,2010-06-01 00:00:00,微信
12641.0,2011-08-16 13:26:00,2011-08-01 00:00:00,2011-06-01 00:00:00,2010-10-01 00:00:00,微信
12642.0,2011-08-24 09:23:00,2011-08-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
12643.0,2010-04-07 14:16:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
12644.0,2010-01-14 13:02:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12645.0,2010-02-09 10:49:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
12646.0,2011-10-21 12:52:00,2011-10-01 00:00:00,2011-05-01 00:00:00,2010-09-01 00:00:00,微信
12647.0,2010-01-13 15:06:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12648.0,2010-01-07 18:38:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12649.0,2010-01-12 17:24:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12650.0,2011-12-06 16:34:00,2011-12-01 00:00:00,2010-10-01 00:00:00,2010-06-01 00:00:00,百度
12651.0,2010-08-31 15:21:00,2010-08-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
12652.0,2010-10-01 15:16:00,2010-10-01 00:00:00,2010-10-01 00:00:00,2010-09-01 00:00:00,微信
12653.0,2010-07-01 09:56:00,2010-07-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,微信
12654.0,2011-02-17 13:16:00,2011-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12655.0,2010-10-12 09:17:00,2010-10-01 00:00:00,2010-09-01 00:00:00,2010-05-01 00:00:00,微信
12656.0,2010-05-26 09:00:00,2010-05-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12657.0,2011-09-22 11:40:00,2011-09-01 00:00:00,2011-07-01 00:00:00,2010-05-01 00:00:00,抖音
12658.0,2011-11-21 10:22:00,2011-11-01 00:00:00,2010-11-01 00:00:00,2010-11-01 00:00:00,抖音
12659.0,2011-11-10 11:53:00,2011-11-01 00:00:00,2010-10-01 00:00:00,2010-10-01 00:00:00,抖音
12660.0,2011-11-28 13:26:00,2011-11-01 00:00:00,2011-10-01 00:00:00,2011-04-01 00:00:00,抖音
12661.0,2010-09-29 16:46:00,2010-09-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
12662.0,2010-04-01 09:50:00,2010-04-01 00:00:00,2010-04-01 00:00:00,2010-03-01 00:00:00,抖音
12663.0,2010-02-09 14:28:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
12664.0,2009-12-13 10:28:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12665.0,2010-02-08 15:11:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12666.0,2010-11-10 16:40:00,2010-11-01 00:00:00,2010-08-01 00:00:00,2010-02-01 00:00:00,微信
12667.0,2011-10-12 17:00:00,2011-10-01 00:00:00,2011-08-01 00:00:00,2011-05-01 00:00:00,抖音
12668.0,2010-01-31 15:45:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12669.0,2011-03-28 10:15:00,2011-03-01 00:00:00,2011-01-01 00:00:00,2011-01-01 00:00:00,百度
12670.0,2010-02-11 10:13:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
12671.0,2010-04-12 16:30:00,2010-04-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,微信
12672.0,2010-04-23 09:57:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12673.0,2010-11-03 10:46:00,2010-11-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12674.0,2011-05-16 09:10:00,2011-05-01 00:00:00,2011-04-01 00:00:00,2010-09-01 00:00:00,百度
12675.0,2010-05-10 16:44:00,2010-05-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12676.0,2010-08-13 13:29:00,2010-08-01 00:00:00,2010-06-01 00:00:00,2010-01-01 00:00:00,微信
12677.0,2010-02-11 13:55:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
12678.0,2010-01-07 16:46:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12679.0,2011-03-01 12:26:00,2011-03-01 00:00:00,2011-02-01 00:00:00,2011-02-01 00:00:00,百度
12680.0,2011-08-18 15:44:00,2011-08-01 00:00:00,2011-05-01 00:00:00,2010-01-01 00:00:00,百度
12681.0,2009-12-13 13:31:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12682.0,2009-12-01 09:28:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12683.0,2009-12-13 15:01:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12684.0,2011-05-10 12:55:00,2011-05-01 00:00:00,2010-09-01 00:00:00,2010-08-01 00:00:00,百度
12685.0,2011-09-07 10:28:00,2011-09-01 00:00:00,2011-02-01 00:00:00,2010-04-01 00:00:00,抖音
12686.0,2010-12-03 09:51:00,2010-12-01 00:00:00,2010-05-01 00:00:00,2010-01-01 00:00:00,抖音
12687.0,2010-08-16 12:10:00,2010-08-01 00:00:00,2010-07-01 00:00:00,2010-02-01 00:00:00,抖音
12688.0,2011-08-18 08:49:00,2011-08-01 00:00:00,2010-04-01 00:00:00,2010-03-01 00:00:00,抖音
12689.0,2011-08-04 10:04:00,2011-08-01 00:00:00,2010-12-01 00:00:00,2010-06-01 00:00:00,抖音
12690.0,2011-05-18 09:09:00,2011-05-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,微信
12691.0,2010-10-15 12:00:00,2010-10-01 00:00:00,2010-06-01 00:00:00,2010-05-01 00:00:00,微信
12692.0,2010-03-12 14:02:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
12693.0,2010-07-05 13:56:00,2010-07-01 00:00:00,2010-07-01 00:00:00,2009-12-01 00:00:00,微信
12694.0,2010-10-14 19:39:00,2010-10-01 00:00:00,2010-05-01 00:00:00,2010-03-01 00:00:00,百度
12695.0,2010-02-12 13:22:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
12696.0,2010-07-19 10:02:00,2010-07-01 00:00:00,2010-04-01 00:00:00,2009-12-01 00:00:00,百度
12697.0,2011-06-23 15:44:00,2011-06-01 00:00:00,2011-05-01 00:00:00,2009-12-01 00:00:00,抖音
12698.0,2010-04-28 15:51:00,2010-04-01 00:00:00,2010-04-01 00:00:00,2009-12-01 00:00:00,百度
12699.0,2010-10-18 12:07:00,2010-10-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
12700.0,2011-05-08 16:10:00,2011-05-01 00:00:00,2011-05-01 00:00:00,2010-11-01 00:00:00,微信
12701.0,2010-03-16 13:23:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
12702.0,2011-11-20 10:36:00,2011-11-01 00:00:00,2011-08-01 00:00:00,2010-05-01 00:00:00,微信
12703.0,2010-01-24 12:05:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12704.0,2011-06-23 10:20:00,2011-06-01 00:00:00,2010-08-01 00:00:00,2009-12-01 00:00:00,微信
12705.0,2010-06-24 09:51:00,2010-06-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
12707.0,2011-02-21 08:38:00,2011-02-01 00:00:00,2010-12-01 00:00:00,2010-07-01 00:00:00,微信
12708.0,2009-12-18 10:25:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12709.0,2009-12-09 13:49:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12710.0,2011-05-22 14:05:00,2011-05-01 00:00:00,2011-03-01 00:00:00,2011-01-01 00:00:00,抖音
12711.0,2010-02-01 11:30:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12712.0,2009-12-09 10:46:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12713.0,2011-12-09 12:16:00,2011-12-01 00:00:00,2010-06-01 00:00:00,2010-06-01 00:00:00,抖音
12714.0,2009-12-04 10:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12715.0,2011-08-25 15:22:00,2011-08-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,微信
12716.0,2011-07-29 13:28:00,2011-07-01 00:00:00,2011-06-01 00:00:00,2010-12-01 00:00:00,百度
12717.0,2010-04-28 14:34:00,2010-04-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
12718.0,2011-09-29 16:38:00,2011-09-01 00:00:00,2010-11-01 00:00:00,2010-10-01 00:00:00,百度
12719.0,2011-10-05 14:50:00,2011-10-01 00:00:00,2010-08-01 00:00:00,2010-08-01 00:00:00,微信
12720.0,2010-07-21 09:46:00,2010-07-01 00:00:00,2010-05-01 00:00:00,2010-04-01 00:00:00,抖音
12721.0,2010-08-25 11:07:00,2010-08-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12722.0,2011-07-12 11:55:00,2011-07-01 00:00:00,2011-07-01 00:00:00,2011-04-01 00:00:00,抖音
12723.0,2011-10-05 15:52:00,2011-10-01 00:00:00,2011-04-01 00:00:00,2010-02-01 00:00:00,抖音
12724.0,2010-06-22 14:00:00,2010-06-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
12725.0,2010-05-04 13:59:00,2010-05-01 00:00:00,2010-05-01 00:00:00,2010-02-01 00:00:00,百度
12726.0,2010-03-25 16:25:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
12727.0,2010-02-23 09:54:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
12728.0,2010-11-21 11:34:00,2010-11-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
12729.0,2011-08-18 11:40:00,2011-08-01 00:00:00,2010-09-01 00:00:00,2010-08-01 00:00:00,微信
12730.0,2010-07-06 12:19:00,2010-07-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
12731.0,2010-03-02 09:23:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,抖音
12732.0,2011-06-13 11:33:00,2011-06-01 00:00:00,2010-10-01 00:00:00,2010-02-01 00:00:00,百度
12733.0,2010-01-19 13:23:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
12734.0,2010-11-12 13:26:00,2010-11-01 00:00:00,2010-10-01 00:00:00,2010-05-01 00:00:00,抖音
12735.0,2011-01-06 14:26:00,2011-01-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
12736.0,2011-01-11 07:57:00,2011-01-01 00:00:00,2010-08-01 00:00:00,2010-02-01 00:00:00,百度
12737.0,2010-07-29 12:27:00,2010-07-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12738.0,2010-12-02 18:27:00,2010-12-01 00:00:00,2010-08-01 00:00:00,2010-06-01 00:00:00,百度
12739.0,2010-11-10 14:27:00,2010-11-01 00:00:00,2010-10-01 00:00:00,2010-06-01 00:00:00,百度
12740.0,2011-10-07 10:44:00,2011-10-01 00:00:00,2011-06-01 00:00:00,2011-05-01 00:00:00,百度
12741.0,2010-06-24 16:24:00,2010-06-01 00:00:00,2010-05-01 00:00:00,2010-03-01 00:00:00,抖音
12742.0,2010-03-24 12:43:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,微信
12743.0,2011-07-28 16:06:00,2011-07-01 00:00:00,2011-02-01 00:00:00,2011-01-01 00:00:00,抖音
12744.0,2010-04-27 16:19:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,微信
12745.0,2010-01-26 16:22:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
12746.0,2010-06-17 10:41:00,2010-06-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,百度
12747.0,2009-12-07 13:23:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12748.0,2009-12-04 17:31:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12749.0,2010-07-06 15:05:00,2010-07-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,抖音
12750.0,2011-08-03 09:13:00,2011-08-01 00:00:00,2010-10-01 00:00:00,2010-03-01 00:00:00,抖音
12751.0,2010-09-21 12:49:00,2010-09-01 00:00:00,2010-08-01 00:00:00,2010-08-01 00:00:00,微信
12752.0,2011-09-19 13:32:00,2011-09-01 00:00:00,2011-01-01 00:00:00,2010-06-01 00:00:00,百度
12753.0,2010-12-12 11:44:00,2010-12-01 00:00:00,2010-08-01 00:00:00,2010-01-01 00:00:00,抖音
12754.0,2011-02-04 10:31:00,2011-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12755.0,2010-01-15 11:57:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
12756.0,2011-09-14 09:31:00,2011-09-01 00:00:00,2010-10-01 00:00:00,2010-03-01 00:00:00,百度
12757.0,2011-05-12 19:01:00,2011-05-01 00:00:00,2010-12-01 00:00:00,2010-08-01 00:00:00,抖音
12758.0,2009-12-01 14:40:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12759.0,2009-12-04 10:47:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12760.0,2010-09-10 08:50:00,2010-09-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
12761.0,2010-09-01 10:47:00,2010-09-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
12762.0,2011-11-14 14:23:00,2011-11-01 00:00:00,2010-11-01 00:00:00,2010-07-01 00:00:00,抖音
12763.0,2010-12-05 15:46:00,2010-12-01 00:00:00,2010-05-01 00:00:00,2010-01-01 00:00:00,抖音
12764.0,2011-01-27 10:19:00,2011-01-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,抖音
12765.0,2010-03-08 09:43:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12766.0,2010-10-28 09:29:00,2010-10-01 00:00:00,2010-06-01 00:00:00,2010-03-01 00:00:00,微信
12767.0,2010-11-29 09:38:00,2010-11-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
12768.0,2010-09-15 12:08:00,2010-09-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,微信
12769.0,2011-04-15 10:25:00,2011-04-01 00:00:00,2010-06-01 00:00:00,2010-04-01 00:00:00,抖音
12770.0,2010-09-09 11:43:00,2010-09-01 00:00:00,2010-06-01 00:00:00,2010-03-01 00:00:00,百度
12771.0,2010-08-11 11:51:00,2010-08-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,微信
12772.0,2011-10-11 09:19:00,2011-10-01 00:00:00,2011-08-01 00:00:00,2011-04-01 00:00:00,微信
12773.0,2010-05-24 17:30:00,2010-05-01 00:00:00,2010-05-01 00:00:00,2010-01-01 00:00:00,抖音
12774.0,2010-06-22 10:38:00,2010-06-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,微信
12775.0,2010-10-26 14:24:00,2010-10-01 00:00:00,2010-06-01 00:00:00,2010-01-01 00:00:00,抖音
12776.0,2010-02-10 12:11:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
12777.0,2010-09-08 11:35:00,2010-09-01 00:00:00,2010-06-01 00:00:00,2010-01-01 00:00:00,抖音
12778.0,2010-04-16 09:57:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
12779.0,2009-12-03 07:25:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12780.0,2010-04-20 09:40:00,2010-04-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,抖音
12781.0,2011-02-28 08:43:00,2011-02-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,抖音
12782.0,2010-07-08 13:31:00,2010-07-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,微信
12783.0,2011-09-25 15:35:00,2011-09-01 00:00:00,2010-10-01 00:00:00,2010-05-01 00:00:00,百度
12784.0,2010-06-28 13:06:00,2010-06-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
12785.0,2009-12-08 13:56:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
12786.0,2010-04-09 12:12:00,2010-04-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
12787.0,2010-10-22 14:57:00,2010-10-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,百度
12788.0,2010-06-29 13:05:00,2010-06-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
12789.0,2010-01-15 12:06:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12790.0,2010-10-25 13:04:00,2010-10-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
12791.0,2010-03-25 17:29:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
12792.0,2010-06-23 10:49:00,2010-06-01 00:00:00,2010-05-01 00:00:00,2010-01-01 00:00:00,百度
12793.0,2010-11-03 13:05:00,2010-11-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
12794.0,2011-09-02 12:01:00,2011-09-01 00:00:00,2010-07-01 00:00:00,2010-07-01 00:00:00,百度
12795.0,2011-11-21 10:27:00,2011-11-01 00:00:00,2010-10-01 00:00:00,2010-08-01 00:00:00,抖音
12796.0,2010-03-21 15:49:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
12797.0,2010-10-11 12:53:00,2010-10-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,抖音
12798.0,2010-10-14 12:27:00,2010-10-01 00:00:00,2010-06-01 00:00:00,2010-04-01 00:00:00,抖音
12799.0,2010-06-28 15:57:00,2010-06-01 00:00:00,2010-04-01 00:00:00,2010-03-01 00:00:00,百度
12800.0,2010-02-01 11:02:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
12801.0,2010-07-27 09:38:00,2010-07-01 00:00:00,2010-05-01 00:00:00,2010-02-01 00:00:00,抖音
12802.0,2010-05-25 09:34:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
12803.0,2010-11-11 14:57:00,2010-11-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
12804.0,2010-07-27 13:52:00,2010-07-01 00:00:00,2010-06-01 00:00:00,2010-05-01 00:00:00,抖音
12805.0,2010-02-03 09:06:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
12806.0,2010-04-30 10:44:00,2010-04-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,百度
12807.0,2010-11-21 14:21:00,2010-11-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
12808.0,2010-09-03 10:24:00,2010-09-01 00:00:00,2010-06-01 00:00:00,2010-01-01 00:00:00,微信
12809.0,2010-03-02 14:19:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
