SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1465328,452543,0.0,26,-1938.0,-1938.0,2250.0,2250.0
2154059,433170,1.0,4,-168.0,-177.0,31275.81,31275.81
1487072,445450,1.0,5,-585.0,-596.0,24074.73,24074.73
1562268,431373,1.0,12,-2125.0,-2123.0,7797.735,7716.555
1471517,434164,1.0,2,-1250.0,-1279.0,5397.885,5397.885
1911595,454755,0.0,17,-516.0,-508.0,6975.63,6975.63
2328923,449724,1.0,5,-1391.0,-1395.0,26602.74,26602.74
2404535,444531,1.0,8,-222.0,-247.0,41455.125,41455.125
1726576,404146,1.0,3,-134.0,-134.0,20416.5,20416.5
1109555,435715,0.0,63,-1106.0,-1106.0,445.455,445.455
2703697,450810,1.0,3,-1465.0,-1470.0,5497.29,5497.29
2622743,447879,1.0,2,-875.0,-881.0,15629.625,15629.625
2050415,420288,1.0,2,-842.0,-838.0,21957.3,21411.72
1160568,444756,1.0,3,-1236.0,-1251.0,12651.615,12651.615
1865533,406455,0.0,90,-658.0,-658.0,184.635,184.635
2172956,419355,0.0,36,-248.0,-248.0,461.835,461.835
2242674,402238,0.0,30,-2256.0,-2256.0,135.0,135.0
1681534,422638,1.0,5,-682.0,-700.0,13232.295,13232.295
1973651,434284,1.0,8,-36.0,-41.0,23062.995,23062.995
2592508,445426,1.0,12,-1387.0,-1416.0,12744.315,95.535
1618578,443040,1.0,2,-1253.0,-1264.0,17199.0,17199.0
1266794,450831,1.0,3,-1355.0,-1368.0,13972.725,13972.725
2539368,425320,7.0,35,-110.0,-126.0,41377.5,41377.5
2421388,448237,1.0,2,-1909.0,-1940.0,5136.525,5136.525
1614223,435073,1.0,2,-939.0,-971.0,20655.81,20655.81
1417893,437119,1.0,2,-1322.0,-1332.0,5467.005,5467.005
1439721,439558,1.0,5,-968.0,-971.0,53775.81,53775.81
1666154,446068,0.0,49,-1911.0,-1911.0,220.14,220.14
2184179,452110,1.0,18,-139.0,-161.0,5848.2,5848.2
1088491,434094,1.0,12,-206.0,-198.0,8270.1,7057.98
1864842,418032,3.0,4,-270.0,-269.0,9293.58,9293.58
1770185,430076,0.0,103,-1596.0,-1600.0,8100.0,8100.0
1143612,437450,0.0,57,-787.0,-787.0,111.24,111.24
2327360,450511,1.0,5,-431.0,-441.0,23565.555,23565.555
1130109,416381,1.0,4,-420.0,-429.0,5750.28,5750.28
1071292,400532,0.0,41,-2486.0,-2486.0,1800.0,1800.0
1410859,409226,1.0,22,-1427.0,-1453.0,13098.6,13098.6
1088719,419639,1.0,2,-714.0,-717.0,7842.555,7842.555
2714736,407972,1.0,1,-171.0,-201.0,13385.25,13385.25
2238465,453678,0.0,25,-498.0,-498.0,449.82,449.82
2696249,414637,0.0,1,-163.0,-163.0,6880.5,6880.5
1736646,449516,1.0,4,-2799.0,-2812.0,5568.525,5568.525
2725120,413708,2.0,2,-696.0,-715.0,306981.945,306981.945
2445083,405951,0.0,65,-2163.0,-2175.0,4050.0,4050.0
2784283,443104,1.0,3,-32.0,-79.0,2942.415,2942.415
1235937,452750,1.0,12,-79.0,-83.0,16228.665,16228.665
1335543,443767,1.0,14,-1006.0,-1041.0,15047.82,15047.82
1053071,402255,1.0,2,-2175.0,-2179.0,5303.385,5303.385
1469989,442076,1.0,6,-519.0,-550.0,9157.995,132.075
1362876,434878,1.0,3,-519.0,-526.0,38069.775,38069.775
2273212,454030,1.0,2,-1038.0,-1068.0,5851.035,5851.035
1056137,413284,0.0,2,-169.0,-169.0,71.28,71.28
2055488,451742,1.0,1,-2902.0,-2902.0,19201.59,19201.59
2153300,413953,0.0,39,-1817.0,-1820.0,12490.11,12490.11
2315815,412462,0.0,79,-480.0,-480.0,397.395,397.395
1102995,442019,1.0,7,-1030.0,-1052.0,24246.855,24246.855
1739030,434464,1.0,3,-2662.0,-2662.0,5708.385,5708.385
2611252,443294,1.0,25,-353.0,-420.0,15455.295,15455.295
1337593,446672,1.0,1,-440.0,-456.0,71928.0,71928.0
2797043,430232,1.0,12,-403.0,-411.0,116518.5,116518.5
2689674,415976,2.0,13,-1317.0,-1339.0,21174.435,21174.435
1905916,402636,1.0,5,-1838.0,-1861.0,4775.355,4775.355
1333753,425664,1.0,5,-1710.0,-1697.0,3481.29,3474.45
2291683,418849,0.0,34,-1154.0,-1157.0,3375.0,1125.0
1305259,430189,0.0,46,-303.0,-303.0,116.91,116.91
1361949,440030,1.0,6,-822.0,-855.0,16146.81,16146.81
1025612,436142,1.0,8,-842.0,-847.0,19025.1,19025.1
1237527,427429,2.0,5,-1155.0,-1175.0,49156.92,49156.92
2101174,437493,1.0,7,-2421.0,-2433.0,5330.79,5330.79
1025078,423691,6.0,3,-220.0,-237.0,83257.065,83257.065
1268261,439532,0.0,41,-2323.0,-2323.0,215.91,215.91
1831588,455926,1.0,1,-2459.0,-2459.0,3620.16,3620.16
1966572,432177,1.0,8,-2193.0,-2192.0,5545.8,5545.8
2001429,405580,1.0,6,-202.0,-232.0,25463.565,3501.9
1793477,413710,0.0,4,-2593.0,-2601.0,3375.0,3375.0
1869089,446234,0.0,6,-162.0,-162.0,614.61,614.61
1135618,446964,0.0,5,-218.0,-225.0,4198.725,4198.725
2254256,454473,1.0,5,-558.0,-563.0,8761.275,8761.275
1716708,447853,1.0,2,-62.0,-100.0,12228.975,12228.975
1898318,434600,1.0,4,-1329.0,-1335.0,42031.98,42031.98
1127268,434808,1.0,10,-2120.0,-2121.0,4228.74,4228.74
2379095,425799,1.0,2,-2482.0,-2488.0,5939.505,5939.505
1321202,433013,1.0,2,-176.0,-177.0,5543.685,5543.685
2306367,446671,1.0,4,-87.0,-104.0,7495.065,7495.065
1176730,436873,1.0,6,-805.0,-797.0,28633.32,28304.055
1510759,407758,1.0,9,-2498.0,-2500.0,3399.3,3399.3
1102885,416657,1.0,6,-2752.0,-2752.0,4023.0,4023.0
1315198,452445,1.0,3,-890.0,-891.0,10025.37,10025.37
1157283,433281,1.0,6,-2383.0,-2458.0,10492.02,10492.02
2644243,444156,1.0,12,-1491.0,-1511.0,7324.605,0.855
1302003,427769,0.0,77,-822.0,-822.0,50.58,50.58
1618116,447193,1.0,3,-1023.0,-1043.0,9111.42,9111.42
1156768,434183,1.0,10,-480.0,-483.0,12646.035,12646.035
2721203,445681,0.0,12,-39.0,-39.0,11384.82,11384.82
1256669,441001,1.0,6,-2493.0,-2505.0,7182.855,7182.855
2835192,436823,0.0,59,-1595.0,-1595.0,774.72,774.72
1623031,454889,1.0,2,-918.0,-933.0,13781.835,13781.835
1074985,433445,1.0,12,-1531.0,-1518.0,2430.045,2169.0
2226452,419441,1.0,12,-52.0,-78.0,7947.09,4769.64
1155364,431156,1.0,6,-964.0,-979.0,11252.61,11252.61
2717722,451421,1.0,12,-1231.0,-1228.0,3860.91,2840.4
1465328,452543,0.0,32,-1843.0,-1843.0,2250.0,2250.0
2628542,421314,1.0,2,-220.0,-225.0,14741.46,14741.46
2211439,439130,1.0,2,-1231.0,-1252.0,5533.65,5533.65
1604139,405598,1.0,3,-748.0,-755.0,33129.09,33129.09
1154174,431084,1.0,21,-137.0,-139.0,8982.765,8982.765
2788863,444579,0.0,22,-2369.0,-2369.0,364.005,364.005
1245000,440345,1.0,13,-584.0,-594.0,26419.68,26419.68
1421825,430798,1.0,4,-2762.0,-2762.0,23048.82,23048.82
1285225,424435,0.0,51,-1149.0,-1149.0,718.605,718.605
2592300,409308,1.0,1,-1986.0,-2003.0,3095.19,3095.19
1081340,420455,1.0,10,-246.0,-249.0,34074.45,34074.45
2115990,423199,1.0,3,-1088.0,-1105.0,6906.645,6906.645
1230141,447279,1.0,1,-1201.0,-1200.0,17898.39,17898.39
1418220,414131,1.0,6,-17.0,-38.0,10263.51,10263.51
2184156,402767,1.0,2,-457.0,-459.0,17426.25,17426.25
2228497,440844,1.0,14,-1329.0,-1350.0,10255.05,1596.24
2657704,445587,1.0,7,-569.0,-597.0,18235.08,18235.08
1975226,428933,1.0,8,-2700.0,-2722.0,5530.5,5530.5
2123316,453469,1.0,17,-40.0,-40.0,15306.75,15306.75
2676052,444172,0.0,33,-595.0,-595.0,15.03,15.03
2821174,419775,1.0,8,-351.0,-365.0,8189.64,8189.64
2273646,410412,0.0,125,-478.0,-478.0,158.94,158.94
1416571,436703,3.0,12,-364.0,-375.0,14221.44,14221.44
1969364,408971,1.0,9,-779.0,-784.0,8935.38,7778.34
1969836,432057,1.0,5,-1469.0,-1492.0,4861.26,4861.26
2399345,452456,1.0,7,-2255.0,-2292.0,4443.435,4443.435
1195494,448397,0.0,46,-593.0,-595.0,11196.765,11196.765
1338600,434658,2.0,13,-1005.0,-1006.0,38466.135,38466.135
2074995,409525,1.0,1,-292.0,-315.0,8300.7,8300.7
1906021,407082,2.0,11,-416.0,-416.0,60916.86,60916.86
2729280,429644,1.0,8,-2104.0,-2106.0,16117.92,16117.92
2800618,417235,1.0,11,-1319.0,-1317.0,15803.145,15796.305
1921307,417508,1.0,4,-258.0,-287.0,5261.76,720.0
2387985,411536,1.0,1,-86.0,-116.0,2192.085,2192.085
2628064,452060,1.0,6,-2117.0,-2131.0,6701.895,6701.895
1298314,401433,1.0,2,-812.0,-814.0,41028.66,41028.66
2835192,436823,0.0,103,-284.0,-284.0,0.72,0.72
1104607,440268,1.0,4,-993.0,-1020.0,7874.82,7874.82
2833309,409679,1.0,4,-397.0,-420.0,13681.575,130.275
1545419,429822,1.0,37,-411.0,-411.0,38262.96,38262.96
2784507,408909,1.0,6,-214.0,-223.0,6446.79,6446.79
1937137,452284,1.0,10,-40.0,-39.0,9057.105,9057.105
1994278,421201,1.0,3,-473.0,-495.0,46634.175,1609.605
1575366,427314,1.0,6,-775.0,-800.0,22766.22,22766.22
2052155,441391,0.0,25,-1763.0,-1763.0,628.56,628.56
1044515,453371,1.0,5,-2161.0,-2169.0,10756.035,10756.035
1881715,444454,1.0,15,-868.0,-870.0,16261.875,16261.875
1652404,441389,1.0,2,-1043.0,-1052.0,17591.355,17591.355
2064408,432106,1.0,7,-788.0,-821.0,9425.925,9425.925
1460725,436799,1.0,5,-2556.0,-2582.0,5676.3,5676.3
1977842,429115,0.0,3,-664.0,-679.0,4339.17,4339.17
1337761,451758,2.0,9,-989.0,-1004.0,21192.48,21192.48
1333831,431662,1.0,9,-2351.0,-2351.0,3535.155,3535.155
1443365,454291,1.0,4,-594.0,-601.0,20763.585,20763.585
1170524,440475,1.0,14,-928.0,-948.0,22051.26,2724.66
2033521,437848,1.0,2,-761.0,-766.0,17072.1,17072.1
1262182,443107,1.0,9,-1984.0,-1996.0,13444.56,13444.56
1562268,431373,1.0,12,-2125.0,-2155.0,7797.735,81.18
1101061,444664,1.0,3,-2674.0,-2674.0,4907.25,4907.25
2687738,403018,1.0,9,-290.0,-305.0,14876.955,14460.93
2642901,419343,1.0,24,-489.0,-493.0,15528.33,15528.33
1861408,449670,1.0,2,-1521.0,-1522.0,20610.585,20610.585
2759465,420348,1.0,12,-2165.0,-2163.0,6055.245,5994.63
2385951,439807,1.0,3,-1932.0,-1943.0,11658.42,11658.42
1997985,416267,1.0,5,-2097.0,-2154.0,5008.005,5008.005
1150205,418776,1.0,2,-1118.0,-1125.0,4157.91,4157.91
1914467,431756,1.0,10,-633.0,-636.0,39475.305,39475.305
2539165,453464,1.0,2,-286.0,-295.0,52571.205,52571.205
2155616,400184,0.0,10,-1081.0,-1081.0,38925.0,38925.0
2833060,432832,1.0,3,-1823.0,-1829.0,6320.835,6320.835
2484184,414837,0.0,7,-2779.0,-2779.0,169425.0,169425.0
2242674,402238,0.0,78,-1341.0,-1341.0,2250.0,2250.0
2105638,445930,0.0,92,-634.0,-634.0,1865.61,1865.61
1645502,407612,0.0,92,-1411.0,-1411.0,20205.0,20205.0
1659883,418199,1.0,7,-2275.0,-2358.0,2438.415,2438.415
1304991,427542,0.0,77,-854.0,-854.0,359.91,359.91
2562611,423064,0.0,38,-299.0,-299.0,354537.0,354537.0
1012727,423097,1.0,7,-2453.0,-2467.0,4363.02,4363.02
1765978,411126,1.0,7,-2113.0,-2130.0,1904.175,1904.175
1155868,423642,0.0,28,-793.0,-795.0,14106.915,14106.915
1537682,426351,2.0,101,-604.0,-600.0,611.73,611.73
1236078,418479,0.0,12,-542.0,-546.0,2250.0,2250.0
1211223,417464,0.0,59,-1174.0,-1174.0,1266.975,1266.975
1928581,412126,0.0,89,-257.0,-257.0,265.185,265.185
1666154,446068,0.0,43,-2092.0,-2092.0,220.14,220.14
1595750,444958,1.0,7,-2354.0,-2365.0,11997.63,11997.63
1471554,447802,1.0,2,-2878.0,-2878.0,6848.82,6848.82
1017155,435706,1.0,19,-526.0,-552.0,3275.19,806.58
1160605,426408,1.0,4,-968.0,-975.0,7873.29,7873.29
1078928,453781,0.0,13,-609.0,-609.0,2289.6,2289.6
2561025,416675,0.0,49,-2132.0,-2132.0,243.18,243.18
1459555,418701,1.0,2,-275.0,-280.0,19661.94,19661.94
2286186,449525,1.0,16,-1912.0,-1918.0,12088.8,12088.8
1333962,416856,1.0,5,-851.0,-856.0,5195.925,5195.925
2409732,426446,0.0,75,-1326.0,-1326.0,176.805,176.805
1989407,423556,1.0,1,-1266.0,-1277.0,16672.815,16672.815
2581923,407561,2.0,1,-847.0,-875.0,175599.495,202500.495
2581923,407561,1.0,1,-847.0,-875.0,26901.0,202500.495
2115658,426605,1.0,8,-698.0,-700.0,17423.55,17423.55
1530992,428585,1.0,7,-2378.0,-2389.0,1654.335,1654.335
2769806,422532,2.0,4,-589.0,-612.0,87808.185,87808.185
2518333,433902,2.0,7,-998.0,-999.0,15110.28,15110.28
1220459,452522,1.0,22,-84.0,-102.0,4500.0,4500.0
1764791,455381,1.0,6,-717.0,-727.0,11731.725,11731.725
2366606,430062,1.0,6,-798.0,-801.0,34897.995,34897.995
1154523,415778,1.0,1,-2537.0,-2545.0,4320.225,4320.225
2756355,427297,1.0,12,-2403.0,-2435.0,5125.995,5125.995
2716366,435694,1.0,16,-93.0,-96.0,16504.11,16504.11
1976796,418575,0.0,136,-399.0,-401.0,6750.0,6750.0
2827423,439699,1.0,12,-467.0,-467.0,53305.38,53305.38
2289288,428586,1.0,18,-210.0,-205.0,26197.47,24267.51
2289288,428586,1.0,11,-420.0,-450.0,26197.47,2.25
1175602,410994,1.0,6,-501.0,-523.0,27935.91,202500.0
1175602,410994,2.0,6,-501.0,-523.0,174564.09,202500.0
1617702,448634,1.0,30,-190.0,-201.0,18033.21,18033.21
2382166,408029,1.0,6,-123.0,-127.0,10026.09,10026.09
2475895,428531,1.0,14,-1635.0,-1611.0,10929.42,99.495
1736533,408972,1.0,4,-256.0,-277.0,8988.39,8988.39
2466370,450702,1.0,3,-2913.0,-2913.0,15824.925,15824.925
1490203,446243,0.0,119,-150.0,-150.0,54.405,54.405
1262316,402495,1.0,3,-308.0,-309.0,38007.405,38007.405
2010746,433053,1.0,10,-777.0,-779.0,30655.755,30655.755
1718432,421075,1.0,3,-1016.0,-1025.0,7378.785,7378.785
2491166,435586,0.0,1,-1161.0,-1147.0,6750.0,6750.0
1661087,445592,1.0,4,-1147.0,-1164.0,8550.99,8550.99
2073519,401602,1.0,5,-388.0,-398.0,9637.56,9637.56
2630021,420301,0.0,120,-607.0,-607.0,199.8,199.8
1940117,427585,1.0,4,-767.0,-779.0,38822.175,38822.175
1150563,440832,0.0,24,-2071.0,-2074.0,5625.0,5625.0
2583608,415338,0.0,23,-303.0,-303.0,24.93,24.93
2226029,424142,1.0,5,-1149.0,-1158.0,21369.87,4737.285
2713994,444593,1.0,11,-307.0,-307.0,16306.785,16306.785
1976773,423507,1.0,3,-825.0,-827.0,27301.635,27301.635
1751355,415821,1.0,16,-2335.0,-2335.0,9369.0,9369.0
2030285,433757,1.0,1,-768.0,-774.0,17779.635,17779.635
1125278,445623,1.0,1,-400.0,-417.0,13642.155,13642.155
1000545,423379,1.0,4,-345.0,-371.0,10792.8,10792.8
1976075,451104,5.0,7,-188.0,-191.0,24901.83,24901.83
2413268,400661,3.0,11,-59.0,-59.0,43619.535,43619.535
2436565,451513,2.0,1,-388.0,-391.0,63394.74,63394.74
1029598,443290,0.0,32,-2230.0,-2237.0,5625.0,5625.0
1377698,423285,1.0,2,-861.0,-871.0,8061.975,8061.975
2306534,440439,1.0,4,-2047.0,-2052.0,10849.86,10849.86
2592249,412141,1.0,5,-358.0,-365.0,13756.545,13756.545
2643588,426028,2.0,8,-151.0,-179.0,17128.305,17128.305
1276203,455987,1.0,69,-461.0,-463.0,29070.9,29070.9
2360128,455547,0.0,112,-589.0,-589.0,3.6,3.6
2661330,445484,1.0,1,-960.0,-967.0,31525.605,31525.605
2155003,416898,1.0,6,-1978.0,-2030.0,3403.89,3403.89
1544852,440871,0.0,123,-94.0,-100.0,5625.0,5625.0
2245711,421256,1.0,27,-296.0,-404.0,125060.175,125060.175
1388420,438865,0.0,13,-2627.0,-2618.0,4500.0,4500.0
1388420,438865,0.0,40,-2046.0,-2076.0,111.06,111.06
1537851,405825,1.0,4,-332.0,-337.0,10568.97,10568.97
1850886,439475,1.0,3,-1032.0,-1036.0,5075.46,5075.46
2104645,418823,1.0,7,-1838.0,-1844.0,10461.555,10461.555
1693382,413790,1.0,10,-1078.0,-1069.0,26123.04,26051.49
2327741,425169,1.0,1,-500.0,-511.0,6881.67,6881.67
2029002,433738,1.0,4,-2464.0,-2465.0,20983.995,20983.995
1681560,424251,2.0,5,-369.0,-371.0,175280.67,175280.67
1485366,453935,1.0,10,-2875.0,-2886.0,4900.41,4900.41
1001897,445812,1.0,11,-110.0,-129.0,5808.105,5808.105
2239414,450842,0.0,88,-747.0,-747.0,73.17,73.17
2703769,426228,1.0,17,-787.0,-787.0,22328.325,22328.325
2149008,449609,0.0,20,-847.0,-847.0,7455.735,7455.735
2570488,407661,1.0,4,-289.0,-303.0,29236.185,29236.185
1545207,439316,0.0,22,-822.0,-822.0,576.405,576.405
2287905,423146,0.0,70,-384.0,-384.0,373.59,373.59
2745204,454650,1.0,7,-45.0,-65.0,4385.025,4385.025
2041926,451787,1.0,3,-342.0,-344.0,15857.1,15857.1
2166393,426681,1.0,3,-2080.0,-2130.0,2240.55,2240.55
2416351,442491,1.0,8,-1488.0,-1523.0,12977.595,12977.595
1310775,438479,1.0,23,-366.0,-372.0,27449.82,27449.82
2293413,404191,0.0,80,-14.0,-14.0,9000.0,9000.0
2638406,449394,0.0,17,-65.0,-65.0,290.115,290.115
2116676,400549,0.0,67,-988.0,-988.0,136.305,136.305
1214480,423870,1.0,12,-227.0,-231.0,7569.9,7569.9
1660918,408231,2.0,19,-219.0,-222.0,28301.715,28301.715
2436946,419929,10.0,8,-99.0,-103.0,1777.995,21150.0
2436946,419929,9.0,8,-99.0,-103.0,19372.005,21150.0
2317665,429334,0.0,72,-30.0,-40.0,13073.715,13073.715
1444917,423640,0.0,37,-2400.0,-2420.0,7875.0,7875.0
2571313,428663,1.0,9,-1079.0,-1082.0,11552.85,11552.85
1361784,423157,1.0,1,-1240.0,-1247.0,14921.505,14921.505
2804159,436675,1.0,5,-2699.0,-2699.0,12593.115,12593.115
2511977,408049,1.0,5,-2574.0,-2580.0,10959.39,10826.19
2214546,428200,1.0,2,-359.0,-360.0,53906.31,53906.31
1085106,434921,1.0,7,-208.0,-216.0,18038.115,18038.115
1905906,451404,1.0,4,-532.0,-551.0,11916.315,11916.315
1024411,417897,1.0,1,-215.0,-228.0,17205.57,17205.57
2246835,453917,1.0,6,-1230.0,-1246.0,6629.355,6629.355
1160843,425848,1.0,2,-1379.0,-1383.0,4676.13,4676.13
1895434,441961,1.0,17,-403.0,-428.0,22059.0,22059.0
2618696,435568,0.0,19,-282.0,-282.0,2094.165,2094.165
1079995,416846,1.0,14,-106.0,-110.0,15876.045,15876.045
2075567,448250,1.0,6,-1138.0,-1168.0,2543.985,2543.985
1308376,412562,1.0,6,-1369.0,-1372.0,14996.43,14996.43
2084957,446236,1.0,1,-862.0,-870.0,8784.45,8784.45
1410017,416796,1.0,5,-717.0,-729.0,11244.6,11244.6
1276229,430125,0.0,120,-844.0,-844.0,1125.0,1125.0
1103827,443677,1.0,5,-2344.0,-2354.0,8509.14,8509.14
2051397,423493,2.0,5,-494.0,-503.0,171230.94,171230.94
2043879,449102,1.0,11,-2187.0,-2189.0,5246.01,5246.01
1285225,424435,0.0,66,-692.0,-692.0,718.605,718.605
1674635,453957,3.0,7,-322.0,-335.0,56446.29,56446.29
2068904,444697,1.0,8,-2304.0,-2307.0,3185.55,3185.55
1902799,452152,1.0,5,-1600.0,-1669.0,2047.365,2047.365
1455712,419079,0.0,20,-374.0,-374.0,514.935,514.935
1589842,443503,0.0,23,-225.0,-225.0,1538.46,1538.46
2317513,454423,2.0,9,-35.0,-40.0,227001.15,227001.15
1645502,407612,0.0,88,-1464.0,-1464.0,1125.0,1125.0
2476618,433851,1.0,8,-85.0,-118.0,14817.645,14817.645
2058845,435948,1.0,5,-36.0,-35.0,7861.23,7861.23
1862305,425469,0.0,19,-294.0,-294.0,172.215,172.215
1151154,417450,1.0,1,-2519.0,-2525.0,1915.785,1915.785
2701254,403511,1.0,2,-164.0,-224.0,2153.745,2153.745
1570171,408652,0.0,84,-580.0,-580.0,138.42,138.42
1928581,412126,0.0,88,-288.0,-288.0,265.185,265.185
1618917,442469,1.0,1,-743.0,-758.0,5293.485,5293.485
1753190,425045,1.0,7,-1544.0,-1521.0,2490.615,2469.33
1233987,416632,1.0,10,-487.0,-491.0,16293.15,16293.15
2304940,424780,1.0,3,-2374.0,-2389.0,3436.335,3436.335
1110630,429368,1.0,4,-2210.0,-2215.0,3648.735,3648.735
1207544,417797,1.0,3,-547.0,-547.0,24691.23,24691.23
1410618,400681,1.0,7,-1332.0,-1338.0,30196.845,30196.845
2622094,429735,0.0,116,-380.0,-380.0,559.71,559.71
1369214,451512,1.0,2,-1719.0,-1730.0,8874.36,8874.36
2307372,404780,0.0,33,-538.0,-546.0,3112.2,3112.2
2140884,401890,0.0,81,-934.0,-955.0,6750.0,6750.0
2262490,415769,0.0,103,-255.0,-255.0,562.905,562.905
1720981,454908,0.0,53,-2071.0,-2084.0,9000.0,9000.0
1343618,430557,0.0,42,-2396.0,-2396.0,4950.0,4950.0
1370590,455898,0.0,69,-1102.0,-1116.0,9000.0,9000.0
1449233,456010,1.0,10,-832.0,-834.0,29440.8,29440.8
1927824,418497,1.0,12,-300.0,-301.0,73245.96,73245.96
2162731,455447,1.0,4,-2141.0,-2161.0,3490.65,3490.65
1488129,410630,1.0,4,-2209.0,-2275.0,6325.515,6325.515
1626648,415613,0.0,5,-350.0,-350.0,0.495,0.495
2581705,418360,0.0,60,-13.0,-13.0,111.825,111.825
1067891,427613,0.0,40,-1142.0,-1142.0,4500.0,4500.0
1092334,422899,0.0,1,-894.0,-896.0,4700.61,4700.61
1906148,436014,1.0,10,-488.0,-490.0,10865.7,10865.7
2239441,448970,0.0,61,-448.0,-441.0,7875.0,7695.0
1282052,430891,2.0,3,-167.0,-170.0,30787.695,30787.695
1925198,441345,1.0,6,-1510.0,-1524.0,26417.25,26417.25
2567666,451078,0.0,48,-563.0,-563.0,2087.775,2087.775
1133820,454452,1.0,1,-1383.0,-1391.0,9441.135,9441.135
1947243,422457,1.0,10,-1104.0,-1106.0,23494.275,23494.275
2248498,426474,0.0,151,-761.0,-788.0,13500.0,13500.0
2449004,439458,0.0,67,-433.0,-433.0,218.79,218.79
2411730,416978,0.0,62,-1722.0,-1751.0,141.885,141.885
2425819,425696,1.0,8,-2286.0,-2286.0,3880.845,3880.845
1211787,414776,1.0,8,-2773.0,-2779.0,4636.755,4636.755
2487141,443601,2.0,6,-827.0,-832.0,34551.765,34551.765
2465264,437229,1.0,2,-1708.0,-1710.0,10911.96,10911.96
1873337,404519,1.0,6,-2660.0,-2669.0,16310.88,16310.88
1573637,451284,1.0,4,-1301.0,-1305.0,16720.2,16720.2
1270505,439204,1.0,9,-107.0,-107.0,9830.97,9830.97
1640148,417007,0.0,24,-1828.0,-1831.0,6750.0,6750.0
1371529,425065,0.0,49,-1902.0,-1902.0,4500.0,4500.0
2272834,439890,1.0,2,-1828.0,-1836.0,11862.09,11862.09
2527194,406827,1.0,7,-674.0,-682.0,6267.78,6267.78
2339887,402362,0.0,25,-1096.0,-1096.0,773.235,773.235
2018120,436998,0.0,83,-631.0,-631.0,1185.84,1185.84
2737763,420104,1.0,17,-945.0,-972.0,9639.99,9639.99
1373795,423170,1.0,22,-757.0,-759.0,29214.99,29214.99
1720081,428842,0.0,85,-679.0,-679.0,5625.0,5625.0
1009309,406217,1.0,5,-580.0,-585.0,11384.28,11384.28
1467470,428184,0.0,57,-1545.0,-1554.0,4050.0,4050.0
1467470,428184,0.0,72,-1186.0,-1186.0,423.54,423.54
2067053,415859,1.0,3,-362.0,-376.0,4711.59,4711.59
1544852,440871,0.0,98,-639.0,-639.0,2266.605,2266.605
2391333,429319,1.0,2,-2381.0,-2415.0,25295.985,25295.985
1356426,407633,1.0,6,-71.0,-72.0,5206.635,5206.635
2208661,413892,1.0,17,-2478.0,-2516.0,9497.25,9497.25
1444602,439196,1.0,8,-1019.0,-1067.0,27927.0,27927.0
2385766,428459,1.0,1,-797.0,-813.0,10986.885,10986.885
2595884,415383,1.0,1,-167.0,-169.0,18592.11,18592.11
1118638,430322,1.0,19,-182.0,-208.0,12176.73,2053.44
1535842,400458,1.0,6,-879.0,-885.0,16354.395,16354.395
1811438,404171,0.0,85,-184.0,-184.0,19.98,19.98
1355454,440841,4.0,12,-506.0,-506.0,17859.105,17859.105
2492258,432409,1.0,5,-670.0,-669.0,13010.985,13010.985
2127803,416554,1.0,6,-1854.0,-1891.0,4467.24,4467.24
1452921,419983,1.0,2,-424.0,-429.0,22853.79,22853.79
1431037,416087,1.0,7,-1974.0,-1998.0,4179.96,4179.96
1032786,429351,1.0,8,-937.0,-948.0,11080.53,11080.53
2621545,429495,1.0,6,-1858.0,-1871.0,3296.7,3296.7
2163194,407804,1.0,11,-1326.0,-1323.0,19632.285,4936.635
2269710,415781,0.0,9,-1922.0,-1922.0,5895.0,5895.0
1211576,454132,0.0,131,-1092.0,-1092.0,8100.0,8100.0
2063270,448530,0.0,34,-617.0,-617.0,5625.0,5625.0
1830046,451122,0.0,31,-1552.0,-1559.0,4500.0,4500.0
2121368,448385,0.0,31,-166.0,-168.0,3125.61,3125.61
2523145,431921,1.0,9,-462.0,-470.0,5277.015,5277.015
1925690,449317,1.0,8,-123.0,-122.0,7674.21,7674.21
1370400,430262,1.0,8,-175.0,-201.0,2071.89,620.145
1569822,439981,1.0,3,-493.0,-497.0,43160.31,43160.31
2497432,422311,1.0,6,-164.0,-183.0,9721.44,9721.44
2659452,426998,1.0,6,-687.0,-695.0,6435.99,6435.99
1330041,415999,1.0,8,-461.0,-487.0,7215.615,7215.615
1956221,439988,1.0,12,-560.0,-557.0,11470.545,11421.54
2451797,435098,1.0,1,-678.0,-693.0,4977.09,4977.09
1327087,456215,0.0,31,-2528.0,-2528.0,574.47,574.47
2134280,445883,1.0,8,-177.0,-178.0,15400.8,15400.8
2645226,411142,1.0,4,-2825.0,-2833.0,3746.25,3746.25
1994841,430846,1.0,4,-109.0,-145.0,8816.625,8816.625
1187052,447107,5.0,14,-491.0,-518.0,13991.22,13991.22
1233132,438479,2.0,9,-721.0,-734.0,12942.135,12942.135
1054224,420852,1.0,13,-206.0,-208.0,40409.685,40409.685
1183129,424746,1.0,11,-140.0,-151.0,7128.225,7128.225
1208538,410774,1.0,3,-2407.0,-2419.0,8291.34,8291.34
1915740,425377,0.0,86,-650.0,-650.0,661.725,661.725
